participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.age,participant.gender,participant.region,participant.treat,participant.employed,participant.high_school,participant.university,participant.not_student,participant.sharing_inn,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.age18to24,session.age25to34,session.age35to44,session.age45to54,session.age55to64,session.age65to99,session.male,session.female,session.northeast,session.midwest,session.south,session.west,initial.1.player.id_in_group,initial.1.player.role,initial.1.player.payoff,initial.1.player.id_cint,initial.1.player.age,initial.1.player.gender,initial.1.player.nationality,initial.1.player.region,initial.1.player.highest_education,initial.1.player.current_employment,initial.1.player.quota_full,initial.1.player.job_title,initial.1.player.job_tasks,initial.1.player.industry_category,initial.1.player.eligible_to_vote,initial.1.player.voting_intention,initial.1.player.closeness_to_party,initial.1.player.political_views_scale,initial.1.player.iintrsts,initial.1.player.charm,initial.1.player.iprotect,initial.1.player.iprivacy,initial.1.player.cprotect,initial.1.player.climchoi,initial.1.player.hequal,initial.1.player.ewealth,initial.1.player.eradeq,initial.1.player.ediscrim,initial.1.player.hrevdis2,initial.1.player.hfeminin,initial.1.group.id_in_subsession,initial.1.subsession.round_number,beliefs.1.player.id_in_group,beliefs.1.player.role,beliefs.1.player.payoff,beliefs.1.player.robots_per_1000_workers,beliefs.1.player.confidence_robots,beliefs.1.player.rank1_robots,beliefs.1.player.rank2_robots,beliefs.1.player.rank3_robots,beliefs.1.player.country_more_robots,beliefs.1.player.sector_more_robots,beliefs.1.player.sector_more_robots_in_country,beliefs.1.player.job_impact_robots_order,beliefs.1.player.job_impact_robots_sign,beliefs.1.player.job_impact_robots,beliefs.1.player.job_impact_robots_overall,beliefs.1.player.confidence_job_impact,beliefs.1.player.ai_what_is,beliefs.1.player.ai_job_impact_future_order,beliefs.1.player.ai_job_impact_future_sign,beliefs.1.player.ai_job_impact_future,beliefs.1.player.confidence_ai_future,beliefs.1.player.low_skill_ai_impact_order,beliefs.1.player.low_skill_ai_impact_sign,beliefs.1.player.low_skill_ai_impact,beliefs.1.player.high_skill_ai_impact_order,beliefs.1.player.high_skill_ai_impact_sign,beliefs.1.player.high_skill_ai_impact,beliefs.1.player.confidence_ai_skill,beliefs.1.player.open_opinion_automation_ai,beliefs.1.group.id_in_subsession,beliefs.1.subsession.round_number,narratives.1.player.id_in_group,narratives.1.player.role,narratives.1.player.payoff,narratives.1.player.treat,narratives.1.player.attention_check,narratives.1.player.cq_answer1,narratives.1.player.cq_answer2,narratives.1.player.cq_answer3,narratives.1.player.cq_answer4,narratives.1.player.cq_answer5,narratives.1.player.button_statements,narratives.1.player.mistake_answer1,narratives.1.player.mistake_answer2,narratives.1.player.mistake_answer3,narratives.1.player.mistake_answer4,narratives.1.player.mistake_answer5,narratives.1.player.policy_intervention,narratives.1.player.policy_intervention_reason1,narratives.1.player.policy_intervention_reason2,narratives.1.player.universal_income,narratives.1.player.tax_credits_innovation,narratives.1.player.stronger_regulations_ai,narratives.1.player.education_policies_training,narratives.1.player.breaking_up_tech_monopolies,narratives.1.player.lower_taxes_on_labor,narratives.1.player.higher_taxes_on_capital,narratives.1.player.minimum_wage_policy,narratives.1.player.unemployment_benefits,narratives.1.player.sharing_inn,narratives.1.player.button_optimistic,narratives.1.player.button_pessimistic,narratives.1.player.button_neutral,narratives.1.group.id_in_subsession,narratives.1.subsession.round_number,final.1.player.id_in_group,final.1.player.role,final.1.player.payoff,final.1.player.job_loss_chance,final.1.player.postal_code,final.1.player.civil_status,final.1.player.num_children,final.1.player.num_adults,final.1.player.num_elderly,final.1.player.annual_gross_household_income,final.1.player.high_school_type,final.1.player.university_major,final.1.player.firm_use_robots_ai,final.1.player.born_in_country,final.1.player.religious_community,final.1.player.trust_in_government,final.1.player.trust_in_political_parties,final.1.player.trust_in_trade_unions,final.1.player.trust_in_tech_tycoons,final.1.player.risk_willingness,final.1.player.feelings_towards_technology,final.1.player.smartphone_os,final.1.player.hours_computer_use_for_work,final.1.player.active_on_social_media,final.1.player.facebook,final.1.player.twitter,final.1.player.instagram,final.1.player.tiktok,final.1.player.linkedin,final.1.player.other_social,final.1.player.time_spent_on_social_media,final.1.player.usage_AI,final.1.player.general_comments,final.1.player.survey_biased,final.1.player.statements_informative,final.1.player.button_link,final.1.group.id_in_subsession,final.1.subsession.round_number
5815,xqin1wh2,671a4806-3137-41f2-75d4-693e7f180da7,0,1,21,,,2024-10-24 13:13:48.797942,1,,,0.0,,,,neutral,,,,,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5815,,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1,5815,,0.0,,,,,,,,,0,,,,,,1,,,,1,,,0,,,,,1,1,5815,,0.0,neutral,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,5815,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
5816,cvmczqjh,671a47fe-b24c-b82a-151d-254ef19a1ab5,0,21,21,final,Completion,2024-10-24 13:13:50.108357,1,,,0.0,24,Female,North Carolina,baseline,0,0,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5816,,0.0,671a47fe-b24c-b82a-151d-254ef19a1ab5,24,Female,US nationality,North Carolina,No degree,Other,0,Stay home mom,Taking care of kid ,None ,Yes,Do not know,1,6,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5816,,0.0,14.0,4,Republic of Korea,China,Japan,China,Electrics/Electronics,Automotive,1,increase,1000.0,decrease a little,4,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,1,increase,14.0,4,0,increase,30.0,1,increase,20.0,4,"Automation and AI are transforming the job market, leading to a shift in the number, quality, and average wage of jobs. While AI will create new jobs, it will also displace certain roles, particularly low-skilled and repetitive ones. This may lead to job displacement and wage stagnation for some workers. However, AI will also enhance productivity, creating new opportunities and increasing demand for high-skilled jobs, such as data scientists, AI developers, and critical thinkers. To mitigate the negative impacts, upskilling and reskilling programs are essential to prepare workers for the changing job landscape.",1,1,5816,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,Yes,Need ai ,Ai helps us ,0,0,1,0,0,0,0,0,0,not support,0,1,0,1,1,5816,,0.0,,28681,Married,1,2,0,20000,,,AI,1,Christian Orthodox,5,5,5,5,5,5,Android,0.0,Yes,1,0,1,0,0,1,50,2,No,"No, it did not feel biased",,0,1,1
5817,nfb0dho7,671a480c-a531-f618-e83a-87fb4e3337d5,0,21,21,final,Completion,2024-10-24 13:14:05.451170,1,,,0.0,31,Male,Connecticut,optimistic,1,0,1,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5817,,0.0,671a480c-a531-f618-e83a-87fb4e3337d5,31,Male,US nationality,Connecticut,Master’s degree,Employed,0,Manager ,I'm an manufacturer,Manufacturer ,Yes,Republican,7,11,6,6,4,6,6,6,5,2,5,6,5,3,1,1,5817,,0.0,28.0,7,Republic of Korea,Germany,China,Republic of Korea,Automotive,Automotive,1,increase,500.0,decrease a little,4,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,1,decrease,60.0,6,1,decrease,60.0,1,decrease,50.0,6,"Automation and AI are reshaping the job market in a multifaceted way. While concerns about job displacement are valid, these technologies are also creating new opportunities and transforming existing roles.  We can expect a shift towards jobs requiring creativity, critical thinking, and emotional intelligence, skills less susceptible to automation.  While some jobs will disappear, new ones will emerge, potentially leading to a net increase in employment opportunities. However, wage impacts are uncertain, with potential for both increases in high-skill areas and downward pressure on wages in automatable fields.",1,1,5817,,0.0,optimistic,1,1,0,1,0,0,0,0,0,0,0,0,No,"Mitigating Societal Disruption: Without intervention, the rapid advancement of automation and AI could lead to significant job displacement and exacerbate existing inequalities. Policymakers have a responsibility to manage this transition, providing safety nets for displaced workers through measures like retraining programs and exploring concepts like universal basic income. This proactive approach can help ensure a smoother transition and prevent social unrest. Argument Against Intervention: Stifling Innovation: Heavy-handed intervention could stifle innovation and slow economic growth. Allowing the market to determine the pace of automation and AI adoption encourages businesses to find the most efficient solutions, leading to greater productivity and ultimately benefiting the economy as a whole. Policymakers should focus on creating an environment that fosters innovation rather than imposing restrictive regulations.","Mitigating Societal Disruption: Without intervention, the rapid advancement of automation and AI could lead to significant job displacement and exacerbate existing inequalities. Policymakers have a responsibility to manage this transition, providing safety nets for displaced workers through measures like retraining programs and exploring concepts like universal basic income. This proactive approach can help ensure a smoother transition and prevent social unrest. Argument Against Intervention: Stifling Innovation: Heavy-handed intervention could stifle innovation and slow economic growth. Allowing the market to determine the pace of automation and AI adoption encourages businesses to find the most efficient solutions, leading to greater productivity and ultimately benefiting the economy as a whole. Policymakers should focus on creating an environment that fosters innovation rather than imposing restrictive regulations.",0,0,1,1,1,0,0,0,0,optimistic,0,0,0,1,1,5817,,0.0,39,06513,Married,4,2,0,150000,,Master degree ,Both,1,Catholic,8,7,7,7,10,10,Android,5.0,Yes,1,0,1,1,0,0,120,3,It an educative and interesting survey.,"No, it did not feel biased",10,1,1,1
5818,pqyseb66,671a4820-e1b9-b0d7-2bbd-a6ccb3e30238,0,4,21,initial,EmploymentDetails,2024-10-24 13:14:15.396599,1,,,0.0,32,Female,Illinois,pessimistic,,,,,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5818,,0.0,671a4820-e1b9-b0d7-2bbd-a6ccb3e30238,32,Female,US and other nationality,Illinois,High school diploma,Employed,0,,,,,,,,,,,,,,,,,,,,1,1,5818,,0.0,,,,,,,,,0,,,,,,1,,,,1,,,0,,,,,1,1,5818,,0.0,pessimistic,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,5818,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
5819,2xwcpu7e,671a482a-954d-12e4-9d53-525e499d9869,0,21,21,final,Completion,2024-10-24 13:14:27.328009,1,,,0.0,24,Male,Texas,neutral,1,0,1,1,neutral,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5819,,0.0,671a482a-954d-12e4-9d53-525e499d9869,24,Male,US and other nationality,Texas,University degree,Employed,0,IT,i dug into the software,IT SOFTWARE,Yes,,7,8,6,5,4,6,6,5,4,5,6,5,4,4,1,1,5819,,0.0,30.0,4,Republic of Korea,Italy,Japan,Japan,Electrics/Electronics,Electrics/Electronics,0,increase,5.0,increase a little,5,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,1,increase,25.0,5,1,increase,32.0,1,increase,50.0,5,i think ai might take over in the employee aspect,1,1,5819,,0.0,neutral,1,1,0,1,0,0,0,0,0,1,1,1,Yes,food,stores,0,0,0,0,0,1,0,0,1,neutral,0,0,0,1,1,5819,,0.0,18,77379,Single,0,3,0,149000,,IT,None,1,Christian Orthodox,5,6,7,8,7,6,iOS (iPhone),6.0,Yes,0,0,1,1,0,0,60,4,very great,"No, it did not feel biased",10,0,1,1
5820,cb003mz3,671a4837-b50c-117d-5c6a-7b46a8596a5e,0,21,21,final,Completion,2024-10-24 13:14:37.879764,1,,,0.0,18,Male,Illinois,baseline,1,0,1,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5820,,0.0,671a4837-b50c-117d-5c6a-7b46a8596a5e,18,Male,US nationality,Illinois,University degree,Employed,0,I work as a security guard at Af staffing,Making sure people go home and during shows making sure people don’t do anything they are not suppose to,security,Yes,Democrat,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5820,,0.0,100.0,3,US,US,US,US,Plastic and Chemical Products,Plastic and Chemical Products,0,increase,200.0,increase a lot,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,increase,3.0,5,1,increase,3.0,1,increase,4.0,4,I feel like AI is helping the world because it gives us information about things we don’t know about like things our teachers don’t even know,1,1,5820,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,Yes,idk,idk,1,0,0,0,0,1,0,0,0,optimistic,0,0,0,1,1,5820,,0.0,50,60653,Married,0,4,0,20000,,associates degree,AI,1,I do not belong to any religious community,0,0,0,0,9,5,iOS (iPhone),2.0,Yes,1,1,1,1,0,0,120,3,no,"Yes, right-wing bias",,0,1,1
5821,jpa4gtbq,671a4837-f7e5-74cf-19a5-4ae4785d9359,0,21,21,final,Completion,2024-10-24 13:14:45.270367,1,,,0.0,24,Male,Florida,optimistic,1,1,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5821,,0.0,671a4837-f7e5-74cf-19a5-4ae4785d9359,24,Male,US nationality,Florida,High school diploma,Employed,0,Amazon driver,I take packages to homes ,Amazon,Yes,Democrat,4,8,3,2,3,2,4,3,1,4,2,4,2,4,1,1,5821,,0.0,100.0,5,US,Republic of Korea,Russia,China,Automotive,Automotive,1,increase,199.0,increase a little,6,"they are very large deep learning models that can predict patterns in texts, pictures and videos",1,increase,29.0,7,0,decrease,8.0,0,increase,9.0,5,It has slot wit it ,1,1,5821,,0.0,optimistic,1,1,0,1,0,0,8,11,5,8,1,1,No,None,Idk,1,0,0,0,0,0,0,0,0,not support,1,1,1,1,1,5821,,0.0,54,33976,Single,0,0,0,10000,No,,Robots,1,Protestant,5,7,3,5,6,6,iOS (iPhone),2.0,No,0,0,0,0,0,0,,3,To long ,"Yes, right-wing bias",1,0,1,1
5822,4y9qipya,671a4842-191f-14f3-313a-71cd94a93a8b,0,13,21,narratives,ControlQuestions,2024-10-24 13:14:48.486417,1,,,0.0,23,Female,Georgia,pessimistic,1,1,0,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5822,,0.0,671a4842-191f-14f3-313a-71cd94a93a8b,23,Female,US nationality,Georgia,High school diploma,Employed,0,The only way way I ,The first first thing thing that that guy ,The only only way ,Yes,Democrat,7,11,6,6,6,6,6,6,6,6,6,6,6,6,1,1,5822,,0.0,233.0,7,US,US,US,US,Food,Electrics/Electronics,0,decrease,3.0,decrease a lot,7,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,1,decrease,2.0,2,0,decrease,3.0,1,increase,4.0,3,The first first time time ,1,1,5822,,0.0,pessimistic,1,0,0,0,0,0,0,147,48,160,37,37,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,5822,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
5823,w142fbxf,671a4845-5f65-cc78-c892-4005a4ca9a90,0,21,21,final,Completion,2024-10-24 13:14:52.805000,1,,,0.0,24,Male,Colorado,neutral,1,1,0,1,neutral,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5823,,0.0,671a4845-5f65-cc78-c892-4005a4ca9a90,24,Male,US nationality,Colorado,High school diploma,Employed,0,Manger,It’s good ,Finance ,Yes,Do not know,5,8,3,4,3,4,3,4,5,3,4,2,4,2,1,1,5823,,0.0,2009.0,5,Republic of Korea,Germany,China,US,Electrics/Electronics,Electrics/Electronics,0,increase,30.0,increase a little,4,,0,decrease,30.0,4,0,increase,30.0,0,increase,40.0,5, Idk,1,1,5823,,0.0,neutral,1,1,0,1,0,0,0,1,1,1,0,0,No,It’s good ,I,1,1,0,1,0,0,0,0,0,neutral,0,1,0,1,1,5823,,0.0,62,80012,Single,,24,,50000,None ,,Not Applicable,1,Protestant,6,4,5,6,8,6,iOS (iPhone),8.0,Yes,0,1,1,1,0,0,8,3,,"Yes, right-wing bias",6,0,1,1
5824,1iqarza4,671a484d-a38d-eaf7-a45f-963d2757c437,0,21,21,final,Completion,2024-10-24 13:15:02.162914,1,,,0.0,32,Female,Texas,baseline,1,1,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5824,,0.0,671a484d-a38d-eaf7-a45f-963d2757c437,32,Female,US nationality,Texas,High school diploma,Self-employed,0,Artist and crafter,Making crafts and art,Art,Yes,Democrat,7,6,4,6,1,4,2,4,1,6,1,6,2,1,1,1,5824,,0.0,2000.0,1,China,Japan,US,Japan,Metal and Machinery,Electrics/Electronics,0,decrease,1000.0,decrease a lot,1,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,0,decrease,50.0,7,0,increase,25.0,0,decrease,50.0,4,Idk,1,1,5824,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,Yes,I,J,1,0,1,0,0,0,0,1,1,not support,0,0,0,1,1,5824,,0.0,50,76087,Single,,,,25000,Language and art,,None,1,I do not belong to any religious community,7,4,5,0,10,5,Android,,Yes,1,1,0,0,0,0,30,1,,"No, it did not feel biased",,0,1,1
5825,edwzxk6r,671a4850-3a04-148d-920c-bb0f12c60f8c,0,21,21,final,Completion,2024-10-24 13:15:04.511551,1,,,0.0,25,Female,Pennsylvania,optimistic,0,1,0,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5825,,0.0,671a4850-3a04-148d-920c-bb0f12c60f8c,25,Female,US and other nationality,Pennsylvania,High school diploma,Currently not employed and not looking for work,0,No,No,No,No,Democrat,6,7,3,4,4,2,6,4,3,5,4,1,2,3,1,1,5825,,0.0,2.0,5,US,,,US,Metal and Machinery,Electrics/Electronics,0,decrease,3.0,increase a lot,6,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,decrease,99.0,6,0,decrease,2.0,0,decrease,80.0,7,I feel like they taking over Al and it's ok,1,1,5825,,0.0,optimistic,1,1,0,1,0,0,4,0,0,0,0,0,No,Because its can be better with robots,Robots is taking over,0,0,1,0,0,1,0,0,0,pessimistic,1,1,2,1,1,5825,,0.0,,19143,Single,1,1,25,200,No,,AI,1,Other,4,7,9,10,3,9,Android,2.0,Yes,0,0,1,0,0,0,15,2,,"No, it did not feel biased",9,0,1,1
5826,lw6spr9u,671a4856-9a7f-dd3c-5bea-9f982d500e47,0,21,21,final,Completion,2024-10-24 13:15:09.373476,1,,,0.0,26,Male,Maryland,pessimistic,1,0,1,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5826,,0.0,671a4856-9a7f-dd3c-5bea-9f982d500e47,26,Male,US nationality,Maryland,University degree,Employed,0,Accountant ,The only only way I I could see it it would would have to go ,Financial,Yes,Democrat,6,8,4,6,3,2,5,3,4,6,2,3,1,5,1,1,5826,,0.0,1000.0,4,China,Japan,US,China,Metal and Machinery,Food,0,decrease,500000.0,decrease a lot,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,decrease,15.0,5,1,decrease,40.0,0,decrease,10.0,3,I think so is the future and automation of so is the new at future and I like so and it’s cool.,1,1,5826,,0.0,pessimistic,1,1,0,1,0,0,4,0,0,0,0,0,Yes,And sum thehaudithdhehdb,Rjrbsbdish,0,0,1,0,0,1,1,0,0,optimistic,0,0,0,1,1,5826,,0.0,43,21220,Single,0,1,0,85000,,Accounying,Both,1,I do not belong to any religious community,7,9,3,1,7,3,iOS (iPhone),15.0,Yes,1,1,0,1,0,0,50,4,No,"Yes, left-wing bias",7,0,1,1
5827,b2tbx5s6,671a4849-8387-51bc-c506-569e53420bc6,0,21,21,final,Completion,2024-10-24 13:15:12.464902,1,,,0.0,29,Female,Illinois,neutral,0,0,1,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5827,,0.0,671a4849-8387-51bc-c506-569e53420bc6,29,Female,US nationality,Illinois,University degree,Looking for work but currently unemployed,0,Sales,Answering calls,Bank,Yes,Do not know,4,7,4,4,4,4,4,4,3,4,4,4,4,4,1,1,5827,,0.0,274.0,7,China,Japan,Republic of Korea,China,Electrics/Electronics,Automotive,0,increase,34.0,decrease a little,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",1,decrease,34.0,7,0,increase,34.0,0,increase,34.0,1,Ai helps a lot of people. I think ai is a great idea. There needs to be change in the world. And the world needs to keep up with technology. Or we will be left behind the robots are not waiting on us,1,1,5827,,0.0,neutral,1,1,0,1,0,0,2,1,0,0,0,0,Yes,Should not,Improve it,0,1,0,0,0,1,0,0,1,not support,0,2,0,1,1,5827,,0.0,,60433,Single,1,3,0,100000,,Business ,Not Applicable,1,Christian Orthodox,5,5,5,5,10,10,iOS (iPhone),3.0,Yes,0,0,1,1,0,0,48,2,No,"No, it did not feel biased",5,0,1,1
5828,jnevwdav,671a485a-50a7-b747-af3b-90a55bdb4da9,0,21,21,final,Completion,2024-10-24 13:15:15.071776,1,,,0.0,32,Female,Minnesota,baseline,0,1,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5828,,0.0,671a485a-50a7-b747-af3b-90a55bdb4da9,32,Female,US nationality,Minnesota,High school diploma,Currently not employed and not looking for work,0,Swan services ,120,Divine house,Yes,Democrat,7,11,6,6,6,1,6,6,1,6,6,6,1,1,1,1,5828,,0.0,0.0,7,US,,,China,Electrics/Electronics,Electrics/Electronics,1,decrease,12.0,increase a lot,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,decrease,100.0,7,0,decrease,100.0,1,decrease,100.0,7,I hate ai because it takes ok my job,1,1,5828,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,No,AI is stupid,It’s taking more jobs from people,0,0,0,0,0,0,0,0,1,not support,0,1,0,1,1,5828,,0.0,,56251,Single,0,1,0,1200,No,,AI,1,I do not belong to any religious community,10,5,0,0,0,0,Android,0.0,Yes,1,0,0,1,0,0,20,1,,"Yes, right-wing bias",,0,1,1
5829,ihahj68d,671a4872-07be-d67b-ac60-c377dc69dcf4,0,21,21,final,Completion,2024-10-24 13:15:38.056535,1,,,0.0,18,Male,California,optimistic,0,1,0,0,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5829,,0.0,671a4872-07be-d67b-ac60-c377dc69dcf4,18,Male,No US citizenship,California,High school diploma,Student,0,,,,No,Democrat,4,9,5,5,5,5,5,5,3,3,3,3,3,3,1,1,5829,,0.0,1000.0,4,US,US,US,US,Electrics/Electronics,Electrics/Electronics,1,decrease,200000.0,decrease a lot,7,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,decrease,90.0,6,1,increase,1.0,1,decrease,2.0,7,Automation often creates as many jobs as it destroys over time. Workers who can work with machines are more productive than those without them.  ,1,1,5829,,0.0,optimistic,0,1,0,1,0,0,6,7,4,9,2,2,No,no,no,1,0,1,1,1,1,0,0,0,pessimistic,1,1,1,1,1,5829,,0.0,,90001,Single,0,4,0,200000,is how cook,,,0,I do not belong to any religious community,10,1,10,8,8,6,iOS (iPhone),14.0,Yes,1,1,0,1,0,0,60,2,no,"No, it did not feel biased",6,0,1,1
5830,3mfpfbb8,671a4875-6a86-5a29-dbe5-65566c5da293,0,13,21,narratives,ControlQuestions,2024-10-24 13:15:59.242506,1,,,0.0,32,Male,Michigan,pessimistic,1,0,1,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5830,,0.0,671a4875-6a86-5a29-dbe5-65566c5da293,32,Male,US nationality,Michigan,Master’s degree,Employed,0,Lawyer ,I am and attorney ,Law,Yes,Democrat,7,1,5,5,5,6,5,2,1,5,6,6,1,1,1,1,5830,,0.0,2.0,,US,Republic of Korea,Germany,US,Automotive,Automotive,0,increase,2.0,increase a little,6,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,0,increase,11.0,6,0,increase,2.0,0,increase,2.0,6,I think it's a good thing I think that we could really use something like that to make us move forward in life,1,1,5830,,0.0,pessimistic,1,0,0,0,0,0,30,65,18,74,17,17,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,5830,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
5831,c5a080qm,671a488d-d7db-1c2e-4b7e-b9426facceb7,0,21,21,final,Completion,2024-10-24 13:16:05.330915,1,,,0.0,32,Female,Illinois,neutral,1,0,1,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5831,,0.0,671a488d-d7db-1c2e-4b7e-b9426facceb7,32,Female,US nationality,Illinois,Ph.D.,Employed,0,Banking accountant,Banking accountant,Financial,Yes,Democrat,7,11,4,2,6,1,2,3,1,5,2,1,4,2,1,1,5831,,0.0,200.0,7,US,US,US,US,Metal and Machinery,Plastic and Chemical Products,0,increase,100.0,increase a lot,7,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,1,increase,25.0,7,1,increase,15.0,0,increase,100.0,7,I really don’t know at the moment,1,1,5831,,0.0,neutral,1,1,0,1,0,0,0,5,3,9,2,2,Yes,Killing,Robbing,1,0,1,1,1,0,0,0,0,pessimistic,1,1,1,1,1,5831,,0.0,81,60629,Married,5,1,0,150000,,Accountant,Both,1,Christian Orthodox,10,8,9,8,9,10,iOS (iPhone),8.0,Yes,1,1,1,1,1,0,10,5,No nothing at all the survey was great I really enjoyed it,"Yes, right-wing bias",10,0,1,1
5832,zew7i11f,671a4898-7161-8646-b333-19e5671009ff,0,4,21,initial,EmploymentDetails,2024-10-24 13:16:15.077743,1,,,0.0,29,Male,New York,baseline,,,,,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,5832,,0.0,671a4898-7161-8646-b333-19e5671009ff,29,Male,US and other nationality,New York,High school diploma,Currently not employed and not looking for work,0,,,,,,,,,,,,,,,,,,,,1,1,5832,,0.0,,,,,,,,,1,,,,,,0,,,,0,,,0,,,,,1,1,5832,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,5832,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
