participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.age,participant.gender,participant.region,participant.treat,participant.employed,participant.high_school,participant.university,participant.not_student,participant.sharing_inn,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.participation_fee,session.age18to24,session.age25to34,session.age35to44,session.age45to54,session.age55to64,session.age65to99,session.male,session.female,session.nielsenIIIb,session.nielsenII,session.nielsenVII,session.nielsenIV,session.nielsenVVI,session.nielsenI,session.nielsenIIIa,follow_up.1.player.id_in_group,follow_up.1.player.role,follow_up.1.player.payoff,follow_up.1.player.id_cint,follow_up.1.player.treat,follow_up.1.player.age,follow_up.1.player.gender,follow_up.1.player.region,follow_up.1.player.quota_full,follow_up.1.player.policy_intervention,follow_up.1.player.universal_income,follow_up.1.player.tax_credits_innovation,follow_up.1.player.stronger_regulations_ai,follow_up.1.player.education_policies_training,follow_up.1.player.breaking_up_tech_monopolies,follow_up.1.player.lower_taxes_on_labor,follow_up.1.player.higher_taxes_on_capital,follow_up.1.player.minimum_wage_policy,follow_up.1.player.unemployment_benefits,follow_up.1.player.ai_what_is,follow_up.1.player.news_articles_read,follow_up.1.player.search_candidate_policies,follow_up.1.player.search_tvnews,follow_up.1.player.search_google,follow_up.1.player.search_radio,follow_up.1.player.search_blogs,follow_up.1.player.search_podcasts,follow_up.1.player.search_newspapers,follow_up.1.player.search_facebook,follow_up.1.player.search_twitter,follow_up.1.player.search_instagram,follow_up.1.player.search_tiktok,follow_up.1.player.search_other_social,follow_up.1.player.search_verbal,follow_up.1.player.search_websites,follow_up.1.player.search_speech,follow_up.1.player.policy_priority,follow_up.1.player.active,follow_up.1.player.active_community,follow_up.1.player.active_neighborhood,follow_up.1.player.active_work,follow_up.1.player.active_friends,follow_up.1.player.active_family,follow_up.1.player.active_social_media,follow_up.1.player.candidate_voted,follow_up.1.player.party_for_ai,follow_up.1.player.party_for_workers,follow_up.1.player.job_loss_chance,follow_up.1.player.answer1,follow_up.1.player.answer2,follow_up.1.player.answer3,follow_up.1.player.answer4,follow_up.1.player.answer5,follow_up.1.player.answer6,follow_up.1.player.answer7,follow_up.1.player.answer8,follow_up.1.player.selected_most_common_petition,follow_up.1.player.beliefs_optimistic,follow_up.1.player.beliefs_pessimistic,follow_up.1.player.beliefs_balanced,follow_up.1.player.button_optimistic,follow_up.1.player.button_pessimistic,follow_up.1.player.button_neutral,follow_up.1.player.happiness,follow_up.1.player.anger,follow_up.1.player.fear,follow_up.1.player.political_corr,follow_up.1.player.tvnews,follow_up.1.player.google,follow_up.1.player.radio,follow_up.1.player.blogs,follow_up.1.player.podcasts,follow_up.1.player.newspapers,follow_up.1.player.facebook,follow_up.1.player.twitter,follow_up.1.player.instagram,follow_up.1.player.tiktok,follow_up.1.player.other_social,follow_up.1.player.verbal,follow_up.1.player.daily_news_time,follow_up.1.player.main_media_outlet,follow_up.1.group.id_in_subsession,follow_up.1.subsession.round_number
2374,bpe0ktzi,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2374,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2375,2c7d8fo7,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2375,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2376,zn5amu86,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2376,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2377,pd7x5ju3,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2377,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2378,5dnf6tde,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2378,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2379,hpen12gr,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2379,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2380,f1oqj4va,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2380,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2381,b78vsblh,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2381,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2382,7v5mcpjx,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2382,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2383,yw7gxk05,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2383,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2384,x8hvkl8q,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2384,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2385,s0v1kxmy,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2385,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2386,hf07hd4w,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2386,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2387,jqyawx2o,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2387,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2388,koy416j3,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2388,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2389,lipqxpsk,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2389,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2390,hyhylpq1,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2390,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2391,w675b6ko,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2391,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2392,n8kcs05z,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2392,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2393,r54xu89d,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2393,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2394,aeobo4am,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2394,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2395,8kla075b,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2395,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2396,t6kn3zbk,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2396,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2397,4l40rh6v,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2397,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2398,2dimevmx,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2398,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2399,v9wojdpo,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2399,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2400,05i3ugor,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2400,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2401,fattcvws,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2401,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2402,kgcr32d1,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2402,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2403,th5yya1d,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2403,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2404,ytcmz5q1,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2404,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2405,j5sglfbe,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2405,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2406,mpa0rk3t,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2406,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2407,o4l8pr3e,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2407,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2408,moysvmjh,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2408,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2409,i5iooylr,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2409,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2410,7ov66yf1,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2410,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2411,1kbchrj6,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2411,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2412,3mc06c83,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2412,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2413,mby0l5jh,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2413,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2414,z9v35pqh,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2414,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2415,sfn31jpu,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2415,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2416,yt8u2s8s,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2416,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2417,vdnebvk2,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2417,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2418,lyxstct5,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2418,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2419,mwri1iqs,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2419,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2420,k18u7w27,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2420,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2421,j4hk599l,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2421,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2422,l2idjsig,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,2422,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
